id,name,iataCode,oaciCode,type,deparmentId,department,cityId,city,latitude,longitude
21,Aeropuerto Juan Casiano,GPI,SKGP,Nacional,11,"{'id': 11, 'name': 'Cauca', 'description': 'Cauca es uno de los treinta y dos departamentos que, junto al Distrito Capital de Bogotá, conforman la República de Colombia. Su capital y ciudad más poblada es Popayán. Está ubicado al suroccidente del país entre las regiones andina y pacífica, limitando al norte con Valle del Cauca y Tolima, al oriente con Huila, al suroriente con Caquetá, al sur con Putumayo y Nariño, y al noroccidente con el océano Pacífico', 'cityCapitalId': 399, 'municipalities': 41, 'surface': 29308, 'population': 1516018, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",412,"{'id': 412, 'name': 'Guapí', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 11, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-77.8946674725273,2.5752322179646
25,Aeropuerto Enrique Olaya Herrera,EOH,SKMD,Nacional,2,"{'id': 2, 'name': 'Antioquia', 'description': 'Antioquia es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Medellín, la segunda ciudad más poblada del país. Está ubicado al noroccidente colombiano, en las regiones Andina y Caribe, limitando al norte con el mar Caribe (océano Atlántico), Córdoba y Bolívar, al este con Santander y Boyacá, al sur con Caldas y Risaralda, y al oeste con Chocó. Con unos 6 500 000 habitantes en 2015 es el departamento más poblado, y con 63 600 km², el sexto más extenso, superado por Amazonas, Vichada, Caquetá, Meta y Guainía.', 'cityCapitalId': 12, 'municipalities': 125, 'surface': 63612, 'population': 6887306, 'phonePrefix': '4', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",12,"{'id': 12, 'name': 'Medellín', 'description': 'Medellín es un distrito colombiano, capital del departamento de Antioquia. Es la ciudad más poblada del departamento y la segunda más poblada del país después de Bogotá. Está ubicada en la parte más ancha de la región natural conocida como Valle de Aburrá, en la cordillera central de los Andes. Está extendida por ambas orillas del río Medellín, que la atraviesa de sur a norte, y es el municipio principal del Área metropolitana del Valle de Aburrá.', 'surface': 382, 'population': 2533424, 'postalCode': '50001', 'departmentId': 2, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.5904472197126,6.2203583296561
44,Aeropuerto Militar CATAM,BOG,N/A,Militar,5,"{'id': 5, 'name': 'Bogotá', 'description': 'Bogotá, oficialmente Bogotá, Distrito Capital\u200b (antiguamente, Santafé de Bogotá),\u200b es la capital de la República de Colombia y del departamento de Cundinamarca. Está administrada como distrito capital, y goza de autonomía para la gestión de sus intereses dentro de los límites de la Constitución y la ley.12\u200b18\u200b A diferencia de los demás distritos de Colombia, Bogotá es una entidad territorial de primer orden, con las atribuciones administrativas que la ley confiere a los departamentos', 'cityCapitalId': 167, 'municipalities': 1, 'surface': 1139, 'population': 8906342, 'phonePrefix': '1', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",167,"{'id': 167, 'name': 'Bogotá D.C.', 'description': 'Bogotá, oficialmente Bogotá, Distrito Capital (antiguamente, Santafé de Bogotá y originalmente, Santafé), es la capital de la República de Colombia y del departamento de Cundinamarca. Está administrada como distrito capital, y goza de autonomía para la gestión de sus intereses dentro de los límites de la Constitución y la ley. A diferencia de los demás distritos de Colombia, Bogotá es una entidad territorial de primer orden, con las atribuciones administrativas que la ley confiere a los departamentos', 'surface': 1636, 'population': 7901653, 'postalCode': '110110', 'departmentId': 5, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-74.15303487,4.704754079
19,Aeropuerto Flaminio Suarez Camacho,GYM,SKGY,Nacional,5,"{'id': 5, 'name': 'Bogotá', 'description': 'Bogotá, oficialmente Bogotá, Distrito Capital\u200b (antiguamente, Santafé de Bogotá),\u200b es la capital de la República de Colombia y del departamento de Cundinamarca. Está administrada como distrito capital, y goza de autonomía para la gestión de sus intereses dentro de los límites de la Constitución y la ley.12\u200b18\u200b A diferencia de los demás distritos de Colombia, Bogotá es una entidad territorial de primer orden, con las atribuciones administrativas que la ley confiere a los departamentos', 'cityCapitalId': 167, 'municipalities': 1, 'surface': 1139, 'population': 8906342, 'phonePrefix': '1', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",167,"{'id': 167, 'name': 'Bogotá D.C.', 'description': 'Bogotá, oficialmente Bogotá, Distrito Capital (antiguamente, Santafé de Bogotá y originalmente, Santafé), es la capital de la República de Colombia y del departamento de Cundinamarca. Está administrada como distrito capital, y goza de autonomía para la gestión de sus intereses dentro de los límites de la Constitución y la ley. A diferencia de los demás distritos de Colombia, Bogotá es una entidad territorial de primer orden, con las atribuciones administrativas que la ley confiere a los departamentos', 'surface': 1636, 'population': 7901653, 'postalCode': '110110', 'departmentId': 5, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-74.0646302524275,4.8151436329454
3,Aeropuerto Internacional El Dorado,BOG,SKBO,Internacional,5,"{'id': 5, 'name': 'Bogotá', 'description': 'Bogotá, oficialmente Bogotá, Distrito Capital\u200b (antiguamente, Santafé de Bogotá),\u200b es la capital de la República de Colombia y del departamento de Cundinamarca. Está administrada como distrito capital, y goza de autonomía para la gestión de sus intereses dentro de los límites de la Constitución y la ley.12\u200b18\u200b A diferencia de los demás distritos de Colombia, Bogotá es una entidad territorial de primer orden, con las atribuciones administrativas que la ley confiere a los departamentos', 'cityCapitalId': 167, 'municipalities': 1, 'surface': 1139, 'population': 8906342, 'phonePrefix': '1', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",167,"{'id': 167, 'name': 'Bogotá D.C.', 'description': 'Bogotá, oficialmente Bogotá, Distrito Capital (antiguamente, Santafé de Bogotá y originalmente, Santafé), es la capital de la República de Colombia y del departamento de Cundinamarca. Está administrada como distrito capital, y goza de autonomía para la gestión de sus intereses dentro de los límites de la Constitución y la ley. A diferencia de los demás distritos de Colombia, Bogotá es una entidad territorial de primer orden, con las atribuciones administrativas que la ley confiere a los departamentos', 'surface': 1636, 'population': 7901653, 'postalCode': '110110', 'departmentId': 5, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-74.160003210556,4.6984024208816
46,Base Aérea Larandia,N/A,SKLR,Militar,9,"{'id': 9, 'name': 'Caquetá', 'description': 'Caquetá es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Florencia. Está ubicado al sur del país, en la región Amazonia, limitando al norte con Meta y Guaviare, al noreste con Vaupés, al sur con Amazonas y Putumayo, y al oeste con Cauca y Huila. Con 88 965 km² es el tercer departamento más extenso —por detrás de Amazonas y Vichada—. Todos sus municipios forman parte de los territorios focalizados', 'cityCapitalId': 364, 'municipalities': 16, 'surface': 88965, 'population': 419275, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 4, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",364,"{'id': 364, 'name': 'Florencia', 'description': 'Florencia es un municipio colombiano, capital del departamento de Caquetá. Es el municipio más poblado de la región amazónica por su número de habitantes. Es conocido como «La Puerta de Oro de la Amazonía Colombiana»', 'surface': 2292, 'population': 173011, 'postalCode': '180001', 'departmentId': 9, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.48650236,1.477556727
20,Aeropuerto Gustavo Artunduaga,FLA,SKFL,Nacional,9,"{'id': 9, 'name': 'Caquetá', 'description': 'Caquetá es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Florencia. Está ubicado al sur del país, en la región Amazonia, limitando al norte con Meta y Guaviare, al noreste con Vaupés, al sur con Amazonas y Putumayo, y al oeste con Cauca y Huila. Con 88 965 km² es el tercer departamento más extenso —por detrás de Amazonas y Vichada—. Todos sus municipios forman parte de los territorios focalizados', 'cityCapitalId': 364, 'municipalities': 16, 'surface': 88965, 'population': 419275, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 4, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",364,"{'id': 364, 'name': 'Florencia', 'description': 'Florencia es un municipio colombiano, capital del departamento de Caquetá. Es el municipio más poblado de la región amazónica por su número de habitantes. Es conocido como «La Puerta de Oro de la Amazonía Colombiana»', 'surface': 2292, 'population': 173011, 'postalCode': '180001', 'departmentId': 9, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.5605816669496,1.5895643180767
39,Aeropuerto El Alcaraván,EYP,SKYP,Nacional,10,"{'id': 10, 'name': 'Casanare', 'description': 'Casanare es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Yopal. Está ubicado en la región Orinoquía, limitando al norte con Arauca, al este con Vichada, al sur con Meta y al oeste con Boyacá. Con 44 490\xa0km² es el décimo departamento más extenso —por detrás de Amazonas, Vichada', 'cityCapitalId': 380, 'municipalities': 19, 'surface': 44640, 'population': 442068, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 3, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",380,"{'id': 380, 'name': 'Yopal', 'description': 'Yopal es un municipio colombiano, capital del departamento de Casanare. Su extensión territorial es de 2595 kilómetros cuadrados, y se sitúa a 317 kilómetros del distrito capital de Bogotá. Fundada por colonos boyacenses en 1915, es una de las capitales departamentales más jóvenes de Colombia y una de las ciudades que registra más rápido crecimiento poblacional a nivel nacional, en especial después de la separación de Casanare del departamento de Boyacá', 'surface': 2771, 'population': 179355, 'postalCode': '850001', 'departmentId': 10, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-72.3838098303997,5.3176422985893
37,Aeropuerto Alfonso López Pumarejo,VUP,SKVP,Nacional,12,"{'id': 12, 'name': 'Cesar', 'description': 'Cesar es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Valledupar. Está ubicado al noreste del país, en las regiones Andina y Caribe, limitando al norte con La Guajira, al este con el Estado Zulia de Venezuela, al sureste con Norte de Santander, al sur con Santander, al suroeste con Bolívar y al oeste con Magdalena.', 'cityCapitalId': 441, 'municipalities': 25, 'surface': 22905, 'population': 1341697, 'phonePrefix': '4', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 1, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",441,"{'id': 441, 'name': 'Valledupar', 'description': 'Valledupar, también llamada Ciudad de los Santos Reyes del Valle de Upar, es un municipio colombiano, capital del departamento del Cesar. Es la cabecera del municipio homónimo, el cual tiene una extensión de 149\xa0km², 559.462 habitantes y junto a su área metropolitana reúne 691.266 habitantes; está conformado por 25 corregimientos y 102 veredas.', 'surface': 30000, 'population': 559462, 'postalCode': '200001', 'departmentId': 12, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-73.25228604372,10.4339994505108
13,Aeropuerto Internacional Los Garzones,MTR,SKMR,Nacional,14,"{'id': 14, 'name': 'Córdoba', 'description': 'Córdoba es uno de los 32 departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Montería. Está ubicado al norte del país, en la región Caribe, limitando al norte con el mar Caribe (océano Atlántico), al este con los departamentos de Sucre y Bolívar, y al sur y oeste con el departamento de Antioquia. Con 1\xa0710\xa0000 habitantes en 2015, es el octavo departamento más poblado, por detrás de Bogotá, Antioquia, Valle del Cauca, Cundinamarca, Atlántico, Santander y Bolívar. Fue creado por medio de la Ley 9 del 18 de diciembre de 1951, reglamentada el 18 de junio de 1952.', 'cityCapitalId': 498, 'municipalities': 30, 'surface': 25020, 'population': 1856496, 'phonePrefix': '4', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 1, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",498,"{'id': 498, 'name': 'Montería', 'description': 'Montería es un municipio colombiano, capital del departamento de Córdoba. Está ubicado al noroccidente del país en la región Caribe Colombiana, se encuentra a orillas del río Sinú, por lo que es conocida como la ""Perla del Sinú"". Es considerada la capital ganadera de Colombia; anualmente celebra la feria de la Ganadería durante el mes de junio. Es además, un importante centro comercial y universitario, reconocida como una de las ciudades colombianas con mayor crecimiento y desarrollo en los últimos años y por impulsar el desarrollo sostenible', 'surface': 3141, 'population': 512994, 'postalCode': '230001', 'departmentId': 14, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.8237825366854,8.8265059673346
14,Aeropuerto Internacional Almirante Padilla,RCH,SKRH,Nacional,19,"{'id': 19, 'name': 'La Guajira', 'description': 'La Guajira (en wayuunaiki: Wajiira o Karibyczonn) es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. La traducción más precisa de su nombre sería «Caribe hermoso» y en wayunaiki antiguo Karive Pala «Mar Caribe» también puede significar Mar del Caribe. Su capital es Riohacha. Está ubicado en el extremo noreste del país, en la región Caribe, limitando al norte y este con el mar Caribe (océano Atlántico), al sureste con el estado Venezolano del Zulia, al sur con el departamento del Cesar y al oeste con el del Magdalena.', 'cityCapitalId': 694, 'municipalities': 15, 'surface': 20848, 'population': 1002394, 'phonePrefix': '5', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 1, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",694,"{'id': 694, 'name': 'Riohacha', 'description': 'Riohacha, oficialmente Distrito Especial, Turístico y Cultural de Riohacha, (en wayuunaiki: Süchiimma que traduce a ""Tierra del Río"") es un distrito colombiano, capital del departamento de La Guajira. Se ubica en la costa del mar Caribe, en el delta del río Ranchería. Es el segundo municipio con mayor extensión territorial en su departamento y principal por constituir un vasto engranaje de entidades públicas, bancos y entidades financieras', 'surface': 3084, 'population': 287009, 'postalCode': '440001', 'departmentId': 19, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-72.9271388873727,11.5235555552725
12,Aeropuerto Internacional Simón Bolívar,SMR,SKSM,Internacional,20,"{'id': 20, 'name': 'Magdalena', 'description': 'Magdalena es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Santa Marta. Está ubicado al noreste del país, en la región Caribe. Limita al norte con el mar Caribe, al este con La Guajira, al sureste con Cesar, al sur y oeste con Bolívar y al oeste con Atlántico. Fue uno de los originales nueve estados que conformaron los Estados Unidos de Colombia. El departamento toma el nombre del río Magdalena. Entre sus municipios se encuentra Aracataca, el lugar de nacimiento del premio Nobel de literatura Gabriel García Márquez.', 'cityCapitalId': 709, 'municipalities': 30, 'surface': 23188, 'population': 1463427, 'phonePrefix': '5', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 1, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",709,"{'id': 709, 'name': 'Santa Marta', 'description': 'Santa Marta, oficialmente Distrito Turístico, Cultural e Histórico de Santa Marta, es la capital del departamento de Magdalena, Colombia. Fue fundada el 29 de julio de 1525 por el español Rodrigo de Bastidas, lo que según los textos, la hace la ciudad en pie más antigua de Colombia. Se encuentra a orillas de la bahía del mismo nombre.', 'surface': 2393, 'population': 538612, 'postalCode': '470001', 'departmentId': 20, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-74.2307999996405,11.1197159993865
38,Aeropuerto Vanguardia,VVC,SKVV,Nacional,21,"{'id': 21, 'name': 'Meta', 'description': 'Meta es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Villavicencio. Está ubicado en el centro del país, en la región Orinoquía, limitando al norte con Bogotá, Distrito Capital, Cundinamarca y Casanare, al este con Vichada, al sur con Guaviare y Caquetá, y al oeste con Huila. Con 85 635 km² es el cuarto departamento más extenso —por detrás de Amazonas, Vichada y Caquetá', 'cityCapitalId': 740, 'municipalities': 29, 'surface': 85635, 'population': 1080706, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 3, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",740,"{'id': 740, 'name': 'Villavicencio', 'description': 'Villavicencio es un municipio colombiano, capital del departamento del Meta y el centro comercial más importante de los Llanos Orientales. Está ubicada en el piedemonte de la Cordillera Oriental, al noroccidente del departamento del Meta, en la margen derecha del río Guatiquía.', 'surface': 1338, 'population': 558299, 'postalCode': '500001', 'departmentId': 21, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-73.6133272650964,4.1690640859515
1,Aeropuerto Internacional El Edén,AXM,SKAR,Internacional,25,"{'id': 25, 'name': 'Quindío', 'description': 'Quindío, también llamado El Quindío, es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Armenia. Está ubicado en el centro-oeste del país, en la región andina, limitando al norte con Risaralda, al este con Tolima y al oeste con Valle del Cauca. Con 1845 km² es el segundo departamento menos extenso —por delante de San Andrés y Providencia— y con 306 hab/km², el tercero más densamente poblado, por detrás de San Andrés y Providencia y Atlántico. Pertenece al eje cafetero y a la región paisa', 'cityCapitalId': 885, 'municipalities': 12, 'surface': 1845, 'population': 569569, 'phonePrefix': '6', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",885,"{'id': 885, 'name': 'Armenia', 'description': 'Armenia es un municipio colombiano, capital del departamento del Quindío y núcleo económico de su área metropolitana. Es una de las principales ciudades del eje cafetero colombiano, la región paisa y el Paisaje Cultural Cafetero. Fundada en 1889 durante la colonización antioqueña, basó su economía en la agricultura', 'surface': 121, 'population': 316926, 'postalCode': '630001', 'departmentId': 25, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.7659806671205,4.4532428642135
4,Aeropuerto Internacional Palonegro,BGA,SKBG,Internacional,28,"{'id': 28, 'name': 'Santander', 'description': 'Santander es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Bucaramanga. Está ubicado al noreste del país, en la región andina, limitando al norte con Cesar y Norte de Santander, al este y sur con Boyacá, al oeste con Antioquia y al noroeste con Bolívar.7\u200b Con unos 2 280 908 habitantes en 2018 es el sexto departamento por población. Recibe su nombre en alusión a Francisco de Paula Santander, prócer de la independencia de la Nueva Granada', 'cityCapitalId': 915, 'municipalities': 87, 'surface': 30537, 'population': 2324090, 'phonePrefix': '7', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",915,"{'id': 915, 'name': 'Bucaramanga', 'description': 'Bucaramanga es un municipio colombiano, capital del departamento de Santander. En 2015 un informe del Banco Mundial la situó como una de las urbes más competitivas y con mejor calidad de vida en América Latina. Está ubicada al nororiente del país sobre la Cordillera Oriental, rama de la cordillera de los Andes, a orillas del río de Oro.', 'surface': 162, 'population': 612274, 'postalCode': '680001', 'departmentId': 28, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-73.1813483828285,7.1283043916502
52,Base Aérea Marco Fidel Suárez,N/A,SKGB,Militar,31,"{'id': 31, 'name': 'Valle del Cauca', 'description': 'Valle del Cauca es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Cali. Está ubicado en las regiones Andina y del Pacífico, limitando al norte con Chocó y Risaralda, al este con Quindío y Tolima, al sur con Cauca y al oeste con el océano Pacífico. Con 4 600 000 habitantes en 2015 es el segundo departamento más poblado', 'cityCapitalId': 1093, 'municipalities': 42, 'surface': 22140, 'population': 4589278, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1093,"{'id': 1093, 'name': 'Cali', 'description': 'Cali, oficialmente Distrito Especial, Deportivo, Cultural, Turístico, Empresarial y de Servicios de Santiago de Cali, es un distrito colombiano, capital del departamento de Valle del Cauca, la tercera ciudad más poblada y el tercer centro económico y cultural de Colombia. Está situada en la región Sur del Valle del Cauca.', 'surface': 619, 'population': 2545682, 'postalCode': '760000', 'departmentId': 31, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-76.49584195,3.459496509
5,Aeropuerto Internacional Alfonso Bonilla Aragón,CLO,SKCL,Internacional,31,"{'id': 31, 'name': 'Valle del Cauca', 'description': 'Valle del Cauca es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Cali. Está ubicado en las regiones Andina y del Pacífico, limitando al norte con Chocó y Risaralda, al este con Quindío y Tolima, al sur con Cauca y al oeste con el océano Pacífico. Con 4 600 000 habitantes en 2015 es el segundo departamento más poblado', 'cityCapitalId': 1093, 'municipalities': 42, 'surface': 22140, 'population': 4589278, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1093,"{'id': 1093, 'name': 'Cali', 'description': 'Cali, oficialmente Distrito Especial, Deportivo, Cultural, Turístico, Empresarial y de Servicios de Santiago de Cali, es un distrito colombiano, capital del departamento de Valle del Cauca, la tercera ciudad más poblada y el tercer centro económico y cultural de Colombia. Está situada en la región Sur del Valle del Cauca.', 'surface': 619, 'population': 2545682, 'postalCode': '760000', 'departmentId': 31, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-76.3811042670173,3.5383995873473
